@relation test_predicted

@attribute 'prediction margin' numeric
@attribute 'predicted answer' {0,1}
@attribute answer {0,1}
@attribute 0.0 numeric
@attribute 0.1 numeric
@attribute 0.2 numeric
@attribute 0.3 numeric
@attribute 0.4 numeric
@attribute 0.5 numeric
@attribute 0.6 numeric
@attribute 0.7 numeric
@attribute 0.8 numeric
@attribute e0.0 numeric
@attribute e0.1 numeric
@attribute e0.2 numeric
@attribute e0.3 numeric
@attribute e0.4 numeric
@attribute e0.5 numeric
@attribute e0.6 numeric
@attribute e0.7 numeric
@attribute e0.8 numeric
@attribute e0.9 numeric
@attribute 1.0 numeric
@attribute 1.1 numeric
@attribute 1.2 numeric
@attribute 1.3 numeric
@attribute 1.4 numeric
@attribute 1.5 numeric
@attribute 1.6 numeric
@attribute 1.7 numeric
@attribute 1.8 numeric
@attribute e1.0 numeric
@attribute e1.1 numeric
@attribute e1.2 numeric
@attribute e1.3 numeric
@attribute e1.4 numeric
@attribute e1.5 numeric
@attribute e1.6 numeric
@attribute e1.7 numeric
@attribute e1.8 numeric
@attribute e1.9 numeric
@attribute 2.0 numeric
@attribute 2.1 numeric
@attribute 2.2 numeric
@attribute 2.3 numeric
@attribute 2.4 numeric
@attribute 2.5 numeric
@attribute 2.6 numeric
@attribute 2.7 numeric
@attribute 2.8 numeric
@attribute e2.0 numeric
@attribute e2.1 numeric
@attribute e2.2 numeric
@attribute e2.3 numeric
@attribute e2.4 numeric
@attribute e2.5 numeric
@attribute e2.6 numeric
@attribute e2.7 numeric
@attribute e2.8 numeric
@attribute e2.9 numeric
@attribute 3.0 numeric
@attribute 3.1 numeric
@attribute 3.2 numeric
@attribute 3.3 numeric
@attribute 3.4 numeric
@attribute 3.5 numeric
@attribute 3.6 numeric
@attribute 3.7 numeric
@attribute 3.8 numeric
@attribute e3.0 numeric
@attribute e3.1 numeric
@attribute e3.2 numeric
@attribute e3.3 numeric
@attribute e3.4 numeric
@attribute e3.5 numeric
@attribute e3.6 numeric
@attribute e3.7 numeric
@attribute e3.8 numeric
@attribute e3.9 numeric
@attribute 4.0 numeric
@attribute 4.1 numeric
@attribute 4.2 numeric
@attribute 4.3 numeric
@attribute 4.4 numeric
@attribute 4.5 numeric
@attribute 4.6 numeric
@attribute 4.7 numeric
@attribute 4.8 numeric
@attribute 5.0 numeric
@attribute 5.1 numeric
@attribute 5.2 numeric
@attribute 5.3 numeric
@attribute 5.4 numeric
@attribute 5.5 numeric
@attribute 5.6 numeric
@attribute 5.7 numeric
@attribute 5.8 numeric
@attribute 6.0 numeric
@attribute 6.1 numeric
@attribute 6.2 numeric
@attribute 6.3 numeric
@attribute 6.4 numeric
@attribute 6.5 numeric
@attribute 6.6 numeric
@attribute 6.7 numeric
@attribute 6.8 numeric
@attribute 7.0 numeric
@attribute 7.1 numeric
@attribute 7.2 numeric
@attribute 7.3 numeric
@attribute 7.4 numeric
@attribute 7.5 numeric
@attribute 7.6 numeric
@attribute 7.7 numeric
@attribute 7.8 numeric
@attribute 8.0 numeric
@attribute 8.1 numeric
@attribute 8.2 numeric
@attribute 8.3 numeric
@attribute 8.4 numeric
@attribute 8.5 numeric
@attribute 8.6 numeric
@attribute 8.7 numeric
@attribute 8.8 numeric
@attribute 9.0 numeric
@attribute 9.1 numeric
@attribute 9.2 numeric
@attribute 9.3 numeric
@attribute 9.4 numeric
@attribute 9.5 numeric
@attribute 9.6 numeric
@attribute 9.7 numeric
@attribute 9.8 numeric

@data
1,1,1,9,1.700106,9,3,0.790569,15,14,0.777778,0.636364,13,0.527523,16,4,0.500979,22,7,0.482759,0.318182,7.97868,9,1.606111,9,3,0.790569,15,14,0.777778,0.636364,13,0.519052,16,4,0.500979,22,7,0.482759,0.318182,7.977621,9,1,9,4.123106,0.891862,13,7,0.875,0.777778,10,0.453968,12,5.477226,0.660628,20,7,0.875,0.777778,7.155575,9,1.564457,9,3.316625,0.821584,13,14,0.848485,0.736842,12,0.651634,16,4.242641,0.568038,20,7,0.538462,0.368421,7.671149,3,1.157895,3,1.732051,0.707107,3,3,0.666667,0.5,3,1.157895,3,1.732051,0.707107,3,3,0.666667,0.5,3,1.033333,3,1.732051,0.707107,3,3,0.666667,0.5,3,1.157895,3,1.732051,0.707107,3,3,0.666667,0.5,1,1.028289,1,1,0.894427,3,4,0.888889,0.8,3,1.033333,3,1.732051,0.707107,3,3,0.666667,0.5
-1,0,1,19,0.49087,29,5.385165,0.476603,41,8,0.363636,0.222222,19,0.466079,28,5.291503,0.46291,38,7,0.341463,0.205882,24.691959,17,0.650391,25,5,0.568535,39,10,0.465116,0.30303,17,0.469036,24,4.898979,0.540062,36,9,0.439024,0.28125,23.157088,11,0.776225,11,4.358899,0.92148,23,8,0.842105,0.727273,12,0.519481,12,4.472136,0.908952,20,7,0.777778,0.636364,14.578677,14,0.858914,17,4.123106,0.922845,27,6,0.444444,0.285714,13,0.720779,16,4.242641,0.921479,24,6,0.461538,0.3,16.411609,4,0.576014,7,2.645751,0.544331,9,4,0.533333,0.363636,4,0.576014,7,2.645751,0.544331,9,4,0.533333,0.363636,4,0.581349,7,2.645751,0.615457,9,4,0.571429,0.4,4,0.576014,7,2.645751,0.544331,9,4,0.533333,0.363636,1,0,3,1.732051,0,0,0,0,0,4,0.581349,7,2.645751,0.615457,9,4,0.571429,0.4
1,1,1,12,0.808293,9,3,0.644658,19,8,0.64,0.470588,10,0.80725,12,3.464102,0.454545,18,5,0.454545,0.294118,12.61864,12,0.754629,9,3,0.644658,19,8,0.64,0.470588,10,0.751768,12,3.464102,0.454545,18,5,0.454545,0.294118,12.604769,8,0.63961,7,3,0.906845,19,6,0.857143,0.75,8,0.61039,8,3.162278,0.838659,18,4,0.666667,0.5,10.944498,10,0.845671,9,3,0.845364,17,5,0.555556,0.384615,9,0.746334,12,4.898979,0.487377,18,5,0.555556,0.384615,12.768216,2,0.813212,1,1,0.866025,3,3,0.857143,0.75,2,0.813212,1,1,0.866025,3,3,0.857143,0.75,2,0.851667,1,1,0.866025,3,3,0.857143,0.75,2,0.813212,1,1,0.866025,3,3,0.857143,0.75,1,0,3,1.732051,0,0,0,0,0,2,0.851667,1,1,0.866025,3,3,0.857143,0.75
1,1,1,9,1.240808,7,2.645751,0.892218,17,16,0.888889,0.8,14,0.515501,10,3.162278,0.750939,18,12,0.774194,0.631579,7.479311,9,1.178746,7,2.645751,0.898177,17,15,0.882353,0.789474,14,0.549153,10,3.162278,0.761905,18,12,0.8,0.666667,7.4925,9,0.903391,7,3.316625,0.944118,17,13,1,1,13,0.62549,10,3.741657,0.831974,18,10,0.869565,0.769231,7.22974,9,1.249183,7,3,0.94388,17,12,0.857143,0.75,14,0.769133,8,2.828427,0.875428,18,10,0.8,0.666667,6.992457,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,2,0.575641,2,1.414214,0.774597,2,3,0.75,0.6,0,1,0,0,1,0,1,1,1
-1,0,1,13,0.556041,21,5,0.536088,31,10,0.526316,0.357143,14,0.570306,20,4.690416,0.543557,28,9,0.5,0.333333,19.409403,13,0.569684,19,4.795832,0.586588,29,10,0.540541,0.37037,14,0.593683,18,4.472136,0.600481,26,9,0.514286,0.346154,18.381685,9,0.671981,7,3,0.96908,23,7,0.875,0.777778,8,0.783333,8,3.162278,0.957398,20,6,0.8,0.666667,12.092419,13,0.59064,19,4.795832,0.621059,29,10,0.555556,0.384615,14,0.640196,16,4,0.680545,26,10,0.571429,0.4,18.073042,7,0.562484,9,3,0.572078,13,6,0.571429,0.4,7,0.562484,9,3,0.572078,13,6,0.571429,0.4,7,0.58539,9,3,0.572078,13,6,0.571429,0.4,7,0.562484,9,3,0.572078,13,6,0.571429,0.4,1,0.430556,3,1.732051,0,0,0,0,0,7,0.58539,9,3,0.572078,13,6,0.571429,0.4
1,1,1,11,0.589864,19,4.358899,0.579066,35,12,0.571429,0.4,12,0.581169,20,4.472136,0.546019,36,11,0.536585,0.366667,42.751288,11,0.596685,19,4.582576,0.556349,35,12,0.585366,0.413793,12,0.587662,20,4.690416,0.523723,36,11,0.55,0.37931,42.865556,7,0.621392,11,3.872983,0.914174,23,7,0.777778,0.636364,8,0.587302,12,4,0.908148,24,6,0.705882,0.545455,28.373393,11,0.682141,17,4.582576,0.739241,35,10,0.588235,0.416667,12,0.694947,16,4.242641,0.732675,36,10,0.588235,0.416667,40.337583,5,0.48565,6,2.44949,0.57735,10,4,0.571429,0.4,5,0.48565,6,2.44949,0.57735,10,4,0.571429,0.4,5,0.671086,6,2.44949,0.57735,10,4,0.571429,0.4,5,0.48565,6,2.44949,0.57735,10,4,0.571429,0.4,1,0.756653,3,1.732051,0.57735,3,2,0.571429,0.4,5,0.671086,6,2.44949,0.57735,10,4,0.571429,0.4
1,1,1,12,1,13,3.605551,0.737043,27,17,0.723404,0.566667,17,0.555901,20,4.472136,0.473684,26,9,0.473684,0.310345,7.828575,12,0.944234,13,3.605551,0.737043,27,17,0.723404,0.566667,17,0.545787,20,4.472136,0.473684,26,9,0.473684,0.310345,7.827564,12,0.787023,11,5,0.965812,23,8,0.941176,0.888889,13,0.558704,10,4.242641,0.910015,24,7,0.875,0.777778,6.136414,12,0.947766,13,3.605551,0.785905,25,16,0.744186,0.592593,17,0.636842,18,4.242641,0.571429,24,10,0.555556,0.384615,7.539108,4,1.269459,4,2,0.774597,8,6,0.75,0.6,4,1.247692,4,2,0.774597,8,6,0.75,0.6,4,1.138333,4,2,0.774597,8,6,0.75,0.6,4,1.269459,4,2,0.774597,8,6,0.75,0.6,1,0.938009,1,1,0.866025,3,3,0.857143,0.75,4,1.138333,4,2,0.774597,8,6,0.75,0.6
-1,0,1,8,0.514306,13,3.605551,0.319801,15,3,0.315789,0.1875,7,0.533048,12,3.464102,0.25,12,2,0.25,0.142857,9.410002,7,0.529237,11,3.316625,0.426401,15,4,0.421053,0.266667,7,0.549328,10,3.162278,0.375,12,3,0.375,0.230769,9.173094,5,0.598485,7,2.645751,0.855236,13,4,0.615385,0.444444,6,0.55,6,2.44949,0.801784,12,3,0.545455,0.375,7.930432,7,0.547524,11,3.605551,0.456435,15,4,0.470588,0.307692,7,0.6275,10,3.464102,0.33541,12,3,0.4,0.25,9.269253,2,0.570534,1,1,0.866025,3,3,0.857143,0.75,2,0.570534,1,1,0.866025,3,3,0.857143,0.75,2,0.486111,1,1,0.866025,3,3,0.857143,0.75,2,0.570534,1,1,0.866025,3,3,0.857143,0.75,1,0.595238,3,1.732051,0,0,0,0,0,2,0.486111,1,1,0.866025,3,3,0.857143,0.75
1,1,1,18,1.315788,7,2.645751,0.925363,25,18,0.9,0.818182,20,0.502771,10,3.162278,0.852013,30,15,0.810811,0.681818,13.501615,18,1.310774,7,2.645751,0.925363,25,18,0.9,0.818182,20,0.508921,10,3.162278,0.852013,30,15,0.810811,0.681818,13.50264,13,0.914983,5,2.645751,0.98947,21,10,1,1,16,0.554367,8,3.162278,0.960585,26,8,0.888889,0.8,10.727686,17,1.364864,7,3.605551,0.961393,17,15,0.882353,0.789474,19,0.759968,10,3.464102,0.9245,22,12,0.774194,0.631579,11.59239,6,0.735162,2,1.414214,0.881917,10,7,0.875,0.777778,6,0.735162,2,1.414214,0.881917,10,7,0.875,0.777778,6,0.77346,2,1.414214,0.881917,10,7,0.875,0.777778,6,0.735162,2,1.414214,0.881917,10,7,0.875,0.777778,2,0.802424,2,1.414214,0.75,4,3,0.75,0.6,6,0.77346,2,1.414214,0.881917,10,7,0.875,0.777778
1,1,1,12,0.580232,14,3.741657,0.744669,16,11,0.647059,0.478261,15,0.52933,18,4.242641,0.571429,20,8,0.533333,0.363636,9.605767,12,0.56369,12,3.464102,0.783862,14,12,0.705882,0.545455,15,0.607694,18,4.242641,0.571429,20,8,0.533333,0.363636,9.616962,11,0.649776,8,3.741657,0.917365,14,8,0.888889,0.8,13,0.553922,10,3.741657,0.841126,20,7,0.823529,0.7,8.094319,12,0.615673,12,3.464102,0.83205,14,10,0.666667,0.5,15,0.739412,16,4,0.682187,20,7,0.518519,0.35,9.184302,3,1.018056,3,1.732051,0.632456,3,2,0.571429,0.4,3,1.018056,3,1.732051,0.632456,3,2,0.571429,0.4,3,0.96,3,1.732051,0.632456,3,2,0.571429,0.4,3,1.018056,3,1.732051,0.632456,3,2,0.571429,0.4,2,0.773507,2,1.414214,0.8,6,4,0.8,0.666667,3,0.96,3,1.732051,0.632456,3,2,0.571429,0.4
1,1,1,11,0.926177,12,3.464102,0.77992,20,18,0.75,0.6,14,0.923995,16,4,0.68,24,14,0.636364,0.466667,14.941405,11,0.856337,12,3.464102,0.77992,20,18,0.75,0.6,14,0.845937,16,4,0.68,24,14,0.636364,0.466667,14.925793,10,0.701679,8,4,0.952004,14,8,0.888889,0.8,14,0.627231,8,3.162278,0.950495,14,7,0.823529,0.7,9.852707,11,0.941514,10,3.162278,0.866131,20,16,0.761905,0.615385,14,0.938442,14,3.741657,0.78933,24,13,0.666667,0.5,14.327219,3,1.266667,3,1.732051,0.83666,7,7,0.823529,0.7,3,1.266667,3,1.732051,0.83666,7,7,0.823529,0.7,3,1.11,3,1.732051,0.83666,7,7,0.823529,0.7,3,1.266667,3,1.732051,0.83666,7,7,0.823529,0.7,1,1,1,1,0.816497,1,2,0.8,0.666667,3,1.11,3,1.732051,0.83666,7,7,0.823529,0.7
1,1,1,8,0.634353,9,3.316625,0.709208,23,13,0.764706,0.619048,9,0.669697,12,3.741657,0.589256,20,10,0.645161,0.47619,14.28049,8,0.747451,7,3,0.763763,23,14,0.823529,0.7,10,0.733559,8,3.162278,0.707107,20,12,0.774194,0.631579,14.002179,6,0.858396,7,3,0.933974,23,6,0.75,0.6,8,0.730682,10,4.242641,0.8649,20,5,0.666667,0.5,12.501222,8,0.664547,7,3,0.8,23,14,0.848485,0.736842,9,0.615341,8,2.828427,0.766032,20,12,0.774194,0.631579,13.653893,4,0.694717,1,1,0.92582,9,6,0.923077,0.857143,4,0.694717,1,1,0.92582,9,6,0.923077,0.857143,4,0.702381,1,1,0.92582,9,6,0.923077,0.857143,4,0.694717,1,1,0.92582,9,6,0.923077,0.857143,1,1,2,1.414214,0.75,2,3,0.75,0.6,4,0.702381,1,1,0.92582,9,6,0.923077,0.857143
1,1,1,8,0.616239,12,3.464102,0.730297,20,13,0.684211,0.52,12,0.593596,16,4,0.579751,24,10,0.571429,0.4,13.628955,8,0.611144,10,3.162278,0.77594,18,14,0.736842,0.583333,12,0.598246,14,3.741657,0.632456,22,11,0.628571,0.458333,13.011853,6,0.73569,4,2,0.988212,12,7,0.933333,0.875,10,0.717593,4,2,0.96875,16,6,0.857143,0.75,8.258697,8,0.662934,10,3.162278,0.829156,18,13,0.764706,0.619048,12,0.627838,10,3.162278,0.76277,22,12,0.727273,0.571429,12.370317,1,0.654429,1,1,0.92582,1,6,0.923077,0.857143,1,0.645451,1,1,0.92582,1,6,0.923077,0.857143,1,0.785714,1,1,0.92582,1,6,0.923077,0.857143,1,0.654429,1,1,0.92582,1,6,0.923077,0.857143,1,0.428571,4,2,0,0,0,0,0,1,0.785714,1,1,0.92582,1,6,0.923077,0.857143
1,1,1,9,0.511482,15,3.872983,0.516398,21,5,0.4,0.25,9,0.49654,16,4,0.466667,20,4,0.333333,0.2,27.24827,9,0.541194,13,3.605551,0.580948,21,6,0.48,0.315789,9,0.524888,14,3.741657,0.533333,20,5,0.416667,0.263158,26.739851,6,0.556166,7,3,0.901498,23,6,0.705882,0.545455,6,0.61859,8,3.741657,0.84578,22,6,0.705882,0.545455,24.228682,9,0.702136,11,3.316625,0.718185,21,6,0.521739,0.352941,9,0.653846,12,3.464102,0.651584,20,6,0.521739,0.352941,26.322106,5,0.877949,8,2.828427,0.204124,6,1,0.2,0.111111,5,0.877949,8,2.828427,0.204124,6,1,0.2,0.111111,5,0.738258,8,2.828427,0.204124,6,1,0.2,0.111111,5,0.877949,8,2.828427,0.204124,6,1,0.2,0.111111,0,0,2,1.414214,0,0,0,0,0,5,0.738258,8,2.828427,0.204124,6,1,0.2,0.111111
1,1,1,14,0.550173,24,5.09902,0.566667,34,14,0.54902,0.378378,16,0.554141,26,5.291503,0.517549,36,12,0.489796,0.324324,32.392438,14,0.531663,24,5.09902,0.566667,34,14,0.54902,0.378378,16,0.53803,26,5.291503,0.517549,36,12,0.489796,0.324324,32.387067,13,0.504868,14,7.745967,0.919294,26,8,0.842105,0.727273,15,0.480057,14,6.928203,0.919704,26,7,0.777778,0.636364,23.914035,14,0.624617,22,4.898979,0.675923,34,14,0.608696,0.4375,16,0.586579,24,5.291503,0.612056,36,12,0.545455,0.375,31.803531,8,0.486825,11,3.316625,0.547723,15,6,0.521739,0.352941,8,0.457172,11,3.316625,0.547723,15,6,0.521739,0.352941,8,0.53815,9,3,0.63901,15,7,0.608696,0.4375,8,0.486825,11,3.316625,0.547723,15,6,0.521739,0.352941,0,0.694444,2,1.414214,0.666667,2,2,0.666667,0.5,8,0.53815,9,3,0.63901,15,7,0.608696,0.4375
1,1,1,10,0.753791,10,3.162278,0.783349,24,18,0.782609,0.642857,12,0.74346,12,3.464102,0.727273,26,16,0.727273,0.571429,24.077845,10,0.753265,10,3.162278,0.800641,24,17,0.772727,0.62963,12,0.741816,12,3.464102,0.75,26,15,0.714286,0.555556,23.74192,8,0.770455,2,1.414214,0.991363,10,9,1,1,10,0.720455,4,2,0.974766,12,8,0.941176,0.888889,13.175095,10,0.82549,10,3.162278,0.83205,24,16,0.780488,0.64,12,0.823636,12,3.464102,0.778312,26,15,0.75,0.6,23.80535,2,0.881569,2,1.414214,0.75,4,3,0.75,0.6,2,0.881569,2,1.414214,0.75,4,3,0.75,0.6,2,0.878571,2,1.414214,0.75,4,3,0.75,0.6,2,0.881569,2,1.414214,0.75,4,3,0.75,0.6,2,0.711658,3,1.732051,0.730297,5,4,0.727273,0.571429,2,0.878571,2,1.414214,0.75,4,3,0.75,0.6
1,1,1,8,0.847869,11,3.316625,0.796819,15,16,0.761905,0.615385,15,0.564634,16,4,0.637022,20,10,0.571429,0.4,8.396636,8,0.615732,11,3.316625,0.796819,15,16,0.761905,0.615385,15,0.623359,16,4,0.637022,20,10,0.571429,0.4,8.403976,7,1.074899,7,3.316625,0.986038,13,9,0.947368,0.9,12,0.60307,6,3.464102,0.915517,18,9,0.947368,0.9,6.478757,8,0.66084,11,3.316625,0.83395,15,14,0.736842,0.583333,15,0.683083,16,4,0.714742,20,8,0.516129,0.347826,8.157722,3,0.779935,6,2.44949,0.629941,6,5,0.625,0.454545,3,0.78134,6,2.44949,0.629941,6,5,0.625,0.454545,3,0.646825,6,2.44949,0.629941,6,5,0.625,0.454545,3,0.779935,6,2.44949,0.629941,6,5,0.625,0.454545,1,1.012963,1,1,0.816497,1,2,0.8,0.666667,3,0.646825,6,2.44949,0.629941,6,5,0.625,0.454545
1,1,1,8,1.450935,12,3.464102,0.648181,22,10,0.645161,0.47619,8,1.450935,12,3.464102,0.648181,22,10,0.645161,0.47619,58.68457,8,1.461671,12,3.464102,0.648181,22,10,0.645161,0.47619,8,1.461671,12,3.464102,0.648181,22,10,0.645161,0.47619,58.695305,4,0.910714,4,2.44949,0.989949,10,4,0.8,0.666667,4,0.910714,4,2.44949,0.989949,10,4,0.8,0.666667,27.81682,8,1.18556,12,3.464102,0.648181,22,10,0.645161,0.47619,8,1.18556,12,3.464102,0.648181,22,10,0.645161,0.47619,58.419195,5,1.246348,8,2.828427,0.676123,14,7,0.666667,0.5,5,1.246348,8,2.828427,0.676123,14,7,0.666667,0.5,5,1.194519,8,2.828427,0.676123,14,7,0.666667,0.5,5,1.246348,8,2.828427,0.676123,14,7,0.666667,0.5,0,0,0,0,0,0,0,0,0,5,1.194519,8,2.828427,0.676123,14,7,0.666667,0.5
1,1,1,6,1.512088,8,2.828427,0.885881,18,19,0.863636,0.76,10,0.636965,12,3.464102,0.80403,20,15,0.75,0.6,12.651019,6,1.393286,8,2.828427,0.885881,18,19,0.863636,0.76,10,0.634289,12,3.464102,0.80403,20,15,0.75,0.6,12.650484,4,0.952442,4,2,0.985164,12,11,1,1,8,0.646377,6,2.828427,0.950748,16,11,1,1,9.48511,6,1.245542,8,2.828427,0.949769,18,15,0.857143,0.75,9,0.689803,12,3.464102,0.909038,20,12,0.75,0.6,11.882589,1,1.245508,2,1.414214,0.833333,2,5,0.833333,0.714286,1,1.239216,2,1.414214,0.833333,2,5,0.833333,0.714286,1,1.083333,2,1.414214,0.833333,2,5,0.833333,0.714286,1,1.245508,2,1.414214,0.833333,2,5,0.833333,0.714286,1,1,1,1,0.912871,5,5,0.909091,0.833333,1,1.083333,2,1.414214,0.833333,2,5,0.833333,0.714286
1,1,1,6,1.309874,7,3.316625,0.841191,13,11,0.916667,0.846154,9,0.719444,10,3.741657,0.758787,16,8,0.761905,0.615385,12.399295,6,1.26827,7,3.316625,0.841191,13,11,0.916667,0.846154,9,0.718782,10,3.741657,0.758787,16,8,0.761905,0.615385,12.399129,6,0.972593,7,3.316625,0.881409,13,8,0.888889,0.8,8,0.777778,10,3.741657,0.821687,16,6,0.75,0.6,11.67278,6,1.446754,5,3,0.900366,13,9,0.947368,0.9,9,0.746122,8,3.741657,0.781632,14,8,0.888889,0.8,11.489575,0,1,0,0,1,0,3,1,1,0,1,0,0,1,0,3,1,1,0,1,0,0,1,0,3,1,1,0,1,0,0,1,0,3,1,1,0,0.866667,2,2,1,1,1,1,1,0,1,0,0,1,0,3,1,1
-1,0,1,18,0.620015,31,6.082763,0.301941,37,6,0.307692,0.181818,19,0.61939,30,6,0.280224,34,5,0.277778,0.16129,23.834671,18,0.643257,31,6.082763,0.301941,37,6,0.307692,0.181818,19,0.634056,30,6,0.280224,34,5,0.277778,0.16129,23.838337,11,0.732174,11,4.582576,0.874194,31,8,0.888889,0.8,14,0.687619,12,4.690416,0.835914,34,7,0.823529,0.7,18.68437,15,0.837761,23,5.385165,0.792766,37,6,0.413793,0.26087,17,0.634946,26,6.928203,0.620174,34,5,0.357143,0.217391,22.689464,5,0.396142,9,3,0.182574,7,1,0.181818,0.1,5,0.396142,9,3,0.182574,7,1,0.181818,0.1,5,0.338889,9,3,0.182574,7,1,0.181818,0.1,5,0.396142,9,3,0.182574,7,1,0.181818,0.1,2,0,4,2,0,1,0,0,0,5,0.338889,9,3,0.182574,7,1,0.181818,0.1
1,1,1,13,0.733189,14,3.741657,0.788241,26,18,0.734694,0.580645,13,0.725995,16,4,0.751469,24,16,0.680851,0.516129,25.224815,13,0.733952,14,3.741657,0.811107,24,17,0.723404,0.566667,13,0.724457,16,4,0.778981,22,15,0.666667,0.5,24.223368,9,0.755291,8,2.828427,0.958328,24,11,0.916667,0.846154,9,0.741758,10,3.162278,0.944771,22,9,0.818182,0.692308,18.786432,11,0.794643,14,3.741657,0.881409,20,14,0.682927,0.518519,13,0.762604,16,4.690416,0.803484,22,14,0.682927,0.518519,24.15265,4,0.459362,7,2.645751,0.365148,7,2,0.363636,0.222222,4,0.467391,7,2.645751,0.365148,7,2,0.363636,0.222222,4,0.517929,7,2.645751,0.365148,7,2,0.363636,0.222222,4,0.459362,7,2.645751,0.365148,7,2,0.363636,0.222222,1,0.723077,1,1,0.866025,1,3,0.857143,0.75,4,0.517929,7,2.645751,0.365148,7,2,0.363636,0.222222
1,1,1,10,0.685377,13,3.605551,0.666886,23,13,0.666667,0.5,11,0.687325,14,3.741657,0.631579,22,12,0.631579,0.461538,32.576839,10,0.675606,13,3.605551,0.684762,23,13,0.684211,0.52,11,0.677918,14,3.741657,0.650814,22,12,0.648649,0.48,32.599519,9,0.787544,3,1.732051,0.983624,15,7,0.933333,0.875,10,0.760372,4,2,0.977775,14,6,0.857143,0.75,19.672645,9,0.715959,9,3,0.801784,17,14,0.777778,0.636364,10,0.684689,10,3.162278,0.761905,18,14,0.777778,0.636364,29.011506,5,0.574259,6,2.44949,0.625,10,5,0.625,0.454545,5,0.574259,6,2.44949,0.625,10,5,0.625,0.454545,4,0.619048,2,1.414214,0.875,8,7,0.875,0.777778,5,0.574259,6,2.44949,0.625,10,5,0.625,0.454545,2,0.717895,3,1.732051,0.57735,3,2,0.571429,0.4,4,0.619048,2,1.414214,0.875,8,7,0.875,0.777778
1,1,1,17,0.595813,18,4.472136,0.839505,30,10,0.555556,0.384615,16,0.553078,20,4.472136,0.787273,32,7,0.424242,0.269231,16.301192,16,0.627311,16,4.242641,0.858585,30,11,0.611111,0.44,15,0.570699,18,4.242641,0.809142,32,8,0.484848,0.32,15.885466,8,0.692586,12,5.291503,0.95468,24,6,0.8,0.666667,10,0.65873,14,5.291503,0.927454,24,3,0.5,0.333333,11.742204,16,0.66746,16,4.242641,0.886844,30,10,0.588235,0.416667,14,0.727994,16,4,0.843137,34,8,0.5,0.333333,15.680893,7,0.531047,8,2.828427,0.612372,10,6,0.6,0.428571,7,0.531047,8,2.828427,0.612372,10,6,0.6,0.428571,7,0.624216,8,2.828427,0.612372,10,6,0.6,0.428571,7,0.531047,8,2.828427,0.612372,10,6,0.6,0.428571,1,0.470238,2,1.414214,0.57735,1,1,0.5,0.333333,7,0.624216,8,2.828427,0.612372,10,6,0.6,0.428571
-1,0,1,11,0.887649,16,4.242641,0.529256,24,8,0.551724,0.380952,13,0.875826,18,4.472136,0.445132,24,6,0.444444,0.285714,22.507751,11,0.884153,16,4.242641,0.529256,24,8,0.551724,0.380952,13,0.873321,18,4.472136,0.445132,24,6,0.444444,0.285714,22.506916,11,0.626471,10,4,0.843786,24,6,0.705882,0.545455,13,0.5325,12,4.242641,0.803179,24,5,0.625,0.454545,20.219288,11,0.782745,14,4,0.718851,24,7,0.56,0.388889,13,0.785674,14,3.741657,0.688247,24,6,0.5,0.333333,21.016304,4,0.868922,4,2,0.666667,8,4,0.666667,0.5,4,0.868922,4,2,0.666667,8,4,0.666667,0.5,4,0.779825,4,2,0.666667,8,4,0.666667,0.5,4,0.868922,4,2,0.666667,8,4,0.666667,0.5,0,0.577778,2,1.414214,0,0,0,0,0,4,0.779825,4,2,0.666667,8,4,0.666667,0.5
1,1,1,6,0.712699,10,3.162278,0.852941,24,26,0.83871,0.722222,6,0.712699,10,3.162278,0.852941,24,26,0.83871,0.722222,72.28885,6,0.786958,8,2.828427,0.882353,24,27,0.870968,0.771429,6,0.786958,8,2.828427,0.882353,24,27,0.870968,0.771429,71.140134,5,0.837097,2,1.414214,0.994635,20,13,1,1,5,0.837097,2,1.414214,0.994635,20,13,1,1,45.245945,5,0.881048,6,2.44949,0.928571,18,25,0.892857,0.806452,5,0.881048,6,2.44949,0.928571,18,25,0.892857,0.806452,59.958418,4,0.600378,5,2.236068,0.76277,15,8,0.761905,0.615385,4,0.600378,5,2.236068,0.76277,15,8,0.761905,0.615385,4,0.613317,5,2.236068,0.76277,15,8,0.761905,0.615385,4,0.600378,5,2.236068,0.76277,15,8,0.761905,0.615385,3,0.552803,3,1.732051,0.730297,5,4,0.727273,0.571429,4,0.613317,5,2.236068,0.76277,15,8,0.761905,0.615385
